GSWA_sample_id,GSWA_geochron_id,analytical_spot_id,age_Ma,area,equivalent_diameter,perimeter,minor_axis_length,major_axis_length,solidity,convex_area,form_factor,roundness,compactness,aspect_ratio,minimum_Feret,maximum_Feret,U238_ppm,Th232_ppm,groupno,P2O5_pct,SiO2_pct,Zr_ppm,oscillatory_zonation,sector_zonation,homogenous_zonation
88411,88411.1,,1795,22130.53,167.86,636.01,110.59,258.99,0.97,22795.88,0.69,0.42,0.65,2.34,108.1,256.05,,,,0.168,66.718,160.9,1,0,0
88411,88411.1,,1795,14479.78,135.78,541.76,80.82,233.24,0.97,14931.32,0.62,0.34,0.58,2.89,77.38,220.59,,,,0.168,66.718,160.9,1,0,0
88411,88411.1,,1795,21409.33,165.1,591.4,121.36,226.83,0.98,21766.74,0.77,0.53,0.73,1.87,117.27,225.23,,,,0.168,66.718,160.9,1,0,0
88411,88411.1,,1795,15595.08,140.91,527.7,99.09,204.22,0.98,15989.19,0.7,0.48,0.69,2.06,97.26,205.24,,,,0.168,66.718,160.9,1,0,0
88411,88411.1,,1795,14053.76,133.77,556.59,77.48,237.67,0.96,14693.58,0.57,0.32,0.56,3.07,74.62,225.27,,,,0.168,66.718,160.9,1,0,0
88411,88411.1,,1795,24209.55,175.57,607.71,144.87,214.55,0.98,24646.74,0.82,0.67,0.82,1.48,140.15,222.42,,,,0.168,66.718,160.9,1,0,0
88411,88411.1,,1795,15335,139.73,512.42,98.26,200.86,0.98,15705.17,0.73,0.48,0.7,2.04,93.78,195.02,,,,0.168,66.718,160.9,1,0,0
88411,88411.1,,1795,20909.92,163.17,635.83,98.75,274.33,0.98,21379.01,0.65,0.35,0.59,2.78,92.77,261.69,,,,0.168,66.718,160.9,1,0,0
88411,88411.1,,1795,15063.76,138.49,536.33,84.83,230.7,0.97,15590.29,0.66,0.36,0.6,2.72,82.11,219.05,,,,0.168,66.718,160.9,1,0,0
88411,88411.1,,1795,21206.69,164.32,590.53,118.78,228.31,0.98,21564.1,0.76,0.52,0.72,1.92,115.93,227.96,,,,0.168,66.718,160.9,1,0,0
88411,88411.1,,1795,33340.99,206.04,816.83,124,346.78,0.98,34066.97,0.63,0.35,0.59,2.8,118.25,336.11,,,,0.168,66.718,160.9,1,0,0
88411,88411.1,,1795,19968.53,159.45,602.3,105.01,243.85,0.98,20408.91,0.69,0.43,0.65,2.32,103.5,244.52,,,,0.168,66.718,160.9,1,0,0
88411,88411.1,,1795,30460.99,196.94,767.73,124.17,320.63,0.97,31405.56,0.65,0.38,0.61,2.58,119.56,310.38,,,,0.168,66.718,160.9,1,0,0
88411,88411.1,,1795,18961.73,155.38,603.11,96.45,255.13,0.97,19499.43,0.66,0.37,0.61,2.65,91.73,246.72,,,,0.168,66.718,160.9,1,0,0
88411,88411.1,,1795,35609.88,212.93,881.72,124.17,371.94,0.96,36967.71,0.58,0.33,0.57,3,125.45,359.67,,,,0.168,66.718,160.9,1,0,0
88411,88411.1,,1795,19309.56,156.8,603.37,97.75,256.28,0.98,19636.65,0.67,0.37,0.61,2.62,89.68,245.69,,,,0.168,66.718,160.9,1,0,0
88411,88411.1,,1795,20431.25,161.29,653.08,95.16,280.3,0.97,21005.65,0.6,0.33,0.58,2.95,89.97,268.37,,,,0.168,66.718,160.9,1,0,0
88411,88411.1,,1795,16148.74,143.39,547.35,99.14,213.72,0.96,16737.51,0.68,0.45,0.67,2.16,93.53,212.65,,,,0.168,66.718,160.9,1,0,0
88411,88411.1,,1795,15818.46,141.92,569.6,101.63,206.64,0.92,17101.3,0.61,0.47,0.69,2.03,98.21,204.53,,,,0.168,66.718,160.9,1,0,0
88411,88411.1,,1795,19724.41,158.47,664.12,85.24,300.47,0.98,20188.72,0.56,0.28,0.53,3.53,81.12,284.61,,,,0.168,66.718,160.9,1,0,0
88411,88411.1,,1795,23561.75,173.2,646.42,113.72,265.59,0.98,23930.33,0.71,0.43,0.65,2.34,109.89,265.51,,,,0.168,66.718,160.9,1,0,0
88411,88411.1,,1795,16724.74,145.93,555.54,104.54,211.21,0.97,17291.17,0.68,0.48,0.69,2.02,99.18,207.93,,,,0.168,66.718,160.9,1,0,0
88411,88411.1,23.1,1795,17278.4,148.32,524.97,115.29,192.82,0.98,17680.49,0.79,0.59,0.77,1.67,110.18,193.65,114,98,I,0.168,66.718,160.9,1,0,0
88411,88411.1,,1795,22336.35,168.64,637.13,111.42,257.94,0.97,22929.91,0.69,0.43,0.65,2.31,106.53,253.01,,,,0.168,66.718,160.9,1,0,0
88411,88411.1,,1795,17133.21,147.7,558.07,97.34,227.27,0.98,17552.84,0.69,0.42,0.65,2.33,94.72,225.11,,,,0.168,66.718,160.9,1,0,0
88411,88411.1,,1795,23357.52,172.45,643.33,114.39,262.97,0.98,23869.7,0.71,0.43,0.66,2.3,109.83,262.69,,,,0.168,66.718,160.9,1,0,0
88411,88411.1,,1795,14896.22,137.72,537.14,90.17,217.32,0.98,15253.63,0.65,0.4,0.63,2.41,82.98,212.12,,,,0.168,66.718,160.9,1,0,0
88411,88411.1,,1795,24533.45,176.74,669.33,111.9,282.13,0.98,24957.87,0.69,0.39,0.63,2.52,110.86,279.3,,,,0.168,66.718,160.9,1,0,0
88411,88411.1,,1795,17543.27,149.45,553.32,101.89,222.25,0.98,17889.51,0.72,0.45,0.67,2.18,99.79,221.41,,,,0.168,66.718,160.9,1,0,0
88411,88411.1,,1795,23667.06,173.59,678.47,105.91,291.15,0.98,24195.19,0.65,0.36,0.6,2.75,99.36,279.8,,,,0.168,66.718,160.9,1,0,0
88411,88411.1,24.1,1795,19033.53,155.67,561.34,111.47,220.29,0.98,19327.11,0.76,0.5,0.71,1.98,105.3,219.73,132,103,I,0.168,66.718,160.9,1,0,0
88411,88411.1,,1795,23442.08,172.76,656.96,119.23,255.58,0.97,24062.76,0.68,0.46,0.68,2.14,112.01,252.74,,,,0.168,66.718,160.9,1,0,0
88411,88411.1,,1795,19277.65,156.67,562.64,114.28,217.81,0.99,19569.64,0.77,0.52,0.72,1.91,108.63,213.43,,,,0.168,66.718,160.9,1,0,0
88411,88411.1,,1795,25489.2,180.15,784.7,90.1,366.82,0.98,25884.9,0.52,0.24,0.49,4.07,84.9,345.59,,,,0.168,66.718,160.9,1,0,0
88411,88411.1,,1795,19410.08,157.21,573.43,109.41,229.99,0.99,19697.29,0.74,0.47,0.68,2.1,102.5,218.5,,,,0.168,66.718,160.9,1,0,0
88411,88411.1,,1795,32632.55,203.84,709.66,162.21,257.75,0.99,32975.6,0.81,0.63,0.79,1.59,160.15,272.87,,,,0.168,66.718,160.9,1,0,0
88411,88411.1,,1795,18355.41,152.88,548.02,109.58,214.6,0.98,18685.7,0.77,0.51,0.71,1.96,107.37,217.98,,,,0.168,66.718,160.9,1,0,0
88411,88411.1,,1795,18470.29,153.35,584.51,97.49,245.21,0.98,18937.8,0.68,0.39,0.63,2.52,92.21,238.95,,,,0.168,66.718,160.9,1,0,0
88411,88411.1,,1795,31143.89,199.13,713.51,151.88,264.25,0.98,31624.16,0.77,0.57,0.75,1.74,143.87,262.57,,,,0.168,66.718,160.9,1,0,0
88411,88411.1,,1795,18132.03,151.94,590.17,99.02,240,0.97,18661.76,0.65,0.4,0.63,2.42,93.29,231.65,,,,0.168,66.718,160.9,1,0,0
88411,88411.1,,1795,12526.8,126.29,463.01,87.09,185.91,0.98,12834.75,0.73,0.46,0.68,2.13,82.77,179.55,,,,0.168,66.718,160.9,1,0,0
88411,88411.1,,1795,12770.93,127.52,486.18,88.02,191.19,0.97,13201.73,0.68,0.44,0.67,2.17,81.42,186.32,,,,0.168,66.718,160.9,1,0,0
132918,132918.1,,2651,25535.47,180.31,625.39,160.31,203.99,0.98,26077.96,0.82,0.78,0.88,1.27,168.21,215.74,,,,0.121,66.18,178.5,1,0,0
132918,132918.1,,2651,52452.7,258.43,871.68,250.93,269.44,0.98,53328.66,0.87,0.92,0.96,1.07,247.41,283.86,,,,0.121,66.18,178.5,1,0,0
132918,132918.1,,2651,28707.46,191.18,726.37,129.08,287.22,0.98,29237.19,0.68,0.44,0.67,2.23,129.66,293.28,,,,0.121,66.18,178.5,1,0,0
132918,132918.1,,2651,23876.08,174.36,684.11,112.54,274.2,0.97,24525.47,0.64,0.4,0.64,2.44,106.88,270.07,,,,0.121,66.18,178.5,1,0,0
132918,132918.1,2.1,2651,12780.5,127.56,462.81,92.17,178.21,0.98,13061.32,0.75,0.51,0.72,1.93,89.45,172.5,195,181,I,0.121,66.18,178.5,1,0,0
132918,132918.1,3.1,2651,3395.37,65.75,232.02,66.22,66.55,0.95,3570.88,0.79,0.98,0.99,1.01,64.5,75.17,127,131,I,0.121,66.18,178.5,1,0,0
132918,132918.1,,2651,10983.89,118.26,437.73,82.67,172.34,0.95,11550.32,0.72,0.47,0.69,2.08,85.37,175.27,,,,0.121,66.18,178.5,1,0,0
132918,132918.1,,2651,13950.05,133.27,498.72,93.26,192.49,0.98,14256.4,0.7,0.48,0.69,2.06,90.65,196.94,,,,0.121,66.18,178.5,1,0,0
132918,132918.1,,2651,11389.16,120.42,411.54,104.19,140.89,0.98,11591.8,0.85,0.73,0.85,1.35,115.19,150.12,,,,0.121,66.18,178.5,1,0,0
132918,132918.1,1.1,2651,13978.77,133.41,477.71,97.5,182.96,0.99,14184.6,0.77,0.53,0.73,1.88,101.05,188.32,155,147,I,0.121,66.18,178.5,1,0,0
132918,132918.1,,2651,26336.44,183.12,639.38,138.85,243.29,0.99,26705.02,0.81,0.57,0.75,1.75,133.89,250.03,,,,0.121,66.18,178.5,1,0,0
132918,132918.1,,2651,25286.56,179.43,695.67,115.69,281.87,0.97,26129.02,0.66,0.41,0.64,2.44,112.38,276.24,,,,0.121,66.18,178.5,1,0,0
132918,132918.1,,2651,30717.87,197.77,735.71,148.57,268.72,0.97,31670.43,0.71,0.54,0.74,1.81,145.69,278.88,,,,0.121,66.18,178.5,1,0,0
132918,132918.1,,2651,22760.78,170.23,656.22,109.96,267.22,0.98,23298.48,0.66,0.41,0.64,2.43,105.87,255.84,,,,0.121,66.18,178.5,1,0,0
132918,132918.1,,2651,15563.17,140.77,531.87,97.62,204.93,0.98,15823.25,0.69,0.47,0.69,2.1,93.72,207.75,,,,0.121,66.18,178.5,1,0,0
132918,132918.1,,2651,21551.34,165.65,586.45,129.98,212.12,0.98,21889.6,0.79,0.61,0.78,1.63,132.94,221.23,,,,0.121,66.18,178.5,1,0,0
132918,132918.1,,2651,15523.28,140.59,482.46,119.7,167.01,0.98,15799.31,0.84,0.71,0.84,1.4,126.32,169.68,,,,0.121,66.18,178.5,1,0,0
132918,132918.1,,2651,22050.75,167.56,614.6,120.84,233.5,0.98,22532.61,0.73,0.51,0.72,1.93,118.79,240.2,,,,0.121,66.18,178.5,1,0,0
132918,132918.1,,2651,20627.5,162.06,605.67,113.99,232.09,0.98,21064.69,0.71,0.49,0.7,2.04,111.41,240.39,,,,0.121,66.18,178.5,1,0,0
132918,132918.1,,2651,30759.36,197.9,674.69,186.36,212.31,0.98,31341.74,0.85,0.87,0.93,1.14,186.29,229.67,,,,0.121,66.18,178.5,1,0,0
132918,132918.1,,2651,17836.85,150.7,564.94,99.17,230.87,0.97,18401.68,0.7,0.43,0.65,2.33,100.43,231.8,,,,0.121,66.18,178.5,1,0,0
132918,132918.1,,2651,11304.6,119.97,423.56,89.07,162.2,0.98,11521.6,0.79,0.55,0.74,1.82,89.1,164.7,,,,0.121,66.18,178.5,1,0,0
132918,132918.1,,2651,18722.39,154.4,531.38,132.24,181.4,0.98,19009.6,0.83,0.72,0.85,1.37,147.79,190,,,,0.121,66.18,178.5,1,0,0
132918,132918.1,,2651,16123.21,143.28,512.09,106.03,194.19,0.98,16378.5,0.77,0.54,0.74,1.83,105.66,197.91,,,,0.121,66.18,178.5,1,0,0
132918,132918.1,9.1,2651,15275.97,139.46,490.09,113.86,172.16,0.98,15561.57,0.8,0.66,0.81,1.51,110.46,176.16,137,117,I,0.121,66.18,178.5,1,0,0
132918,132918.1,,2651,13284.7,130.06,452.76,104.73,162.18,0.99,13485.74,0.81,0.64,0.8,1.55,102.13,163.9,,,,0.121,66.18,178.5,1,0,0
132918,132918.1,,2651,12935.27,128.33,463.06,86.49,191.96,0.99,13115.57,0.76,0.45,0.67,2.22,82.48,188.18,,,,0.121,66.18,178.5,1,0,0
132918,132918.1,,2651,16766.23,146.11,631.44,78.04,277.62,0.96,17463.49,0.53,0.28,0.53,3.56,76.2,267.03,,,,0.121,66.18,178.5,1,0,0
132918,132918.1,,2651,15036.63,138.37,488.43,107.34,178.95,0.98,15269.58,0.79,0.6,0.77,1.67,105.84,185.37,,,,0.121,66.18,178.5,1,0,0
132918,132918.1,,2651,11175.36,119.28,420.48,90.3,158.39,0.98,11358.85,0.79,0.57,0.75,1.75,91.27,161.35,,,,0.121,66.18,178.5,1,0,0
132918,132918.1,,2651,36213.01,214.73,735.97,184.46,251.58,0.99,36611.9,0.84,0.73,0.85,1.36,192.54,262.93,,,,0.121,66.18,178.5,1,0,0
132918,132918.1,,2651,21485.92,165.4,629.22,112.13,247.29,0.97,22073.09,0.68,0.45,0.67,2.21,111.7,256.53,,,,0.121,66.18,178.5,1,0,0
132918,132918.1,12.1,2651,14899.41,137.73,531.94,85.41,225.23,0.98,15216.93,0.66,0.37,0.61,2.64,81.19,224.05,184,185,I,0.121,66.18,178.5,1,0,0
132918,132918.1,,2651,13524.03,131.22,501.3,86.03,201.13,0.98,13816.02,0.68,0.43,0.65,2.34,85.83,203.9,,,,0.121,66.18,178.5,1,0,0
132918,132918.1,,2651,11596.59,121.51,450.36,83.89,178.16,0.98,11877.41,0.72,0.47,0.68,2.12,83.26,184.21,,,,0.121,66.18,178.5,1,0,0
132918,132918.1,,2651,14808.47,137.31,476.36,109.58,172.44,0.98,15041.42,0.82,0.63,0.8,1.57,108.52,177.14,,,,0.121,66.18,178.5,1,0,0
132918,132918.1,11.1,2651,17557.63,149.52,541.59,106.31,212.4,0.98,17828.88,0.75,0.5,0.7,2,102.25,212.7,177,138,I,0.121,66.18,178.5,1,0,0
132918,132918.1,10.1,2651,11103.56,118.9,425.22,88.61,160.16,0.97,11433.84,0.77,0.55,0.74,1.81,89.85,163.51,215,212,I,0.121,66.18,178.5,1,0,0
132918,132918.1,,2651,9927.62,112.43,389.85,92.03,137.76,0.98,10111.11,0.82,0.67,0.82,1.5,111.06,147.4,,,,0.121,66.18,178.5,1,0,0
132918,132918.1,,2651,11982.71,123.52,460.95,83.71,183.75,0.98,12269.92,0.71,0.45,0.67,2.2,82.21,185.04,,,,0.121,66.18,178.5,1,0,0
132918,132918.1,,2651,16654.54,145.62,505.25,116.64,182.5,0.99,16898.66,0.82,0.64,0.8,1.56,117.72,188.12,,,,0.121,66.18,178.5,1,0,0
132918,132918.1,,2651,13784.11,132.48,480.42,95.94,184.24,0.98,14021.85,0.75,0.52,0.72,1.92,94.59,190.85,,,,0.121,66.18,178.5,1,0,0
132918,132918.1,,2651,13090.04,129.1,446.91,107.38,155.99,0.98,13372.45,0.82,0.68,0.83,1.45,105.31,161.54,,,,0.121,66.18,178.5,1,0,0
132918,132918.1,,2651,17736.33,150.28,504.76,134.97,168.25,0.99,17990.03,0.87,0.8,0.89,1.25,135.16,173.43,,,,0.121,66.18,178.5,1,0,0
132918,132918.1,,2651,8925.61,106.6,377.48,80.84,141.8,0.98,9113.88,0.79,0.57,0.75,1.75,79.9,149.34,,,,0.121,66.18,178.5,1,0,0
132918,132918.1,,2651,11646.05,121.77,459.98,79.53,189.26,0.97,11995.48,0.69,0.41,0.64,2.38,76.54,186.52,,,,0.121,66.18,178.5,1,0,0
132918,132918.1,25.1,2651,9814.34,111.79,400.39,82.82,153.72,0.97,10093.56,0.77,0.53,0.73,1.86,81.28,157.14,156,127,I,0.121,66.18,178.5,1,0,0
132918,132918.1,,2651,12766.14,127.49,457.07,98.99,165.14,0.98,13002.28,0.77,0.6,0.77,1.67,98.29,174.42,,,,0.121,66.18,178.5,1,0,0
132918,132918.1,,2651,8087.93,101.48,369.59,76.13,136.73,0.97,8306.53,0.74,0.55,0.74,1.8,74.93,140.73,,,,0.121,66.18,178.5,1,0,0
132918,132918.1,,2651,19585.6,157.92,565.32,116.43,215.1,0.99,19872.8,0.77,0.54,0.73,1.85,117.99,221.34,,,,0.121,66.18,178.5,1,0,0
132918,132918.1,22.1,2651,16997.58,147.11,513.95,121.43,179.48,0.98,17302.34,0.81,0.67,0.82,1.48,139.16,193.74,67,56,I,0.121,66.18,178.5,1,0,0
132918,132918.1,,2651,11907.72,123.13,430.02,100.53,151.78,0.98,12142.27,0.81,0.66,0.81,1.51,116.11,161.45,,,,0.121,66.18,178.5,1,0,0
132918,132918.1,,2651,16820.48,146.34,532.12,117.36,185.35,0.97,17283.19,0.75,0.62,0.79,1.58,147.79,200.06,,,,0.121,66.18,178.5,1,0,0
132918,132918.1,,2651,19579.21,157.89,592.96,104.75,240.29,0.99,19852.06,0.7,0.43,0.66,2.29,100.93,242.78,,,,0.121,66.18,178.5,1,0,0
132918,132918.1,,2651,10892.94,117.77,428.62,85.29,163.84,0.98,11125.89,0.75,0.52,0.72,1.92,87.37,170.71,,,,0.121,66.18,178.5,1,0,0
132918,132918.1,,2651,16680.07,145.73,522.93,112.24,190.23,0.98,17051.83,0.77,0.59,0.77,1.69,111.13,195.22,,,,0.121,66.18,178.5,1,0,0
132918,132918.1,,2651,21996.5,167.35,616.46,116.09,242,0.98,22416.13,0.73,0.48,0.69,2.08,115.87,245.12,,,,0.121,66.18,178.5,1,0,0
132918,132918.1,,2651,13760.18,132.36,495.76,89.11,197.81,0.97,14127.16,0.7,0.45,0.67,2.22,88.56,198.4,,,,0.121,66.18,178.5,1,0,0
132918,132918.1,,2651,21010.44,163.56,600.87,116.75,230.04,0.98,21396.57,0.73,0.51,0.71,1.97,119.13,239.52,,,,0.121,66.18,178.5,1,0,0
132918,132918.1,,2651,16083.32,143.1,515.3,103.51,199.14,0.98,16431.16,0.76,0.52,0.72,1.92,101.56,199.77,,,,0.121,66.18,178.5,1,0,0
132918,132918.1,,2651,7794.35,99.62,346.37,75.65,131.84,0.98,7941.14,0.82,0.57,0.76,1.74,74.53,132.55,,,,0.121,66.18,178.5,1,0,0
132918,132918.1,,2651,11058.88,118.66,435.45,80.04,176.57,0.98,11261.52,0.73,0.45,0.67,2.21,78.95,177.62,,,,0.121,66.18,178.5,1,0,0
132918,132918.1,,2651,10283.43,114.43,404.09,86.69,151.94,0.99,10433.42,0.79,0.57,0.75,1.75,87.16,156.96,,,,0.121,66.18,178.5,1,0,0
132918,132918.1,,2651,6766.8,92.82,327.82,70.69,123.62,0.98,6907.21,0.79,0.56,0.75,1.75,72.02,126.15,,,,0.121,66.18,178.5,1,0,0
132918,132918.1,,2651,7263.02,96.16,331.95,75.58,123.47,0.98,7382.69,0.83,0.61,0.78,1.63,73.26,126.72,,,,0.121,66.18,178.5,1,0,0
132918,132918.1,,2651,10693.5,116.68,411.49,86.23,159.1,0.98,10862.63,0.79,0.54,0.73,1.85,83.37,158.5,,,,0.121,66.18,178.5,1,0,0
132918,132918.1,,2651,9394.7,109.37,385.97,83.49,143.97,0.98,9592.55,0.79,0.58,0.76,1.72,82.81,148.48,,,,0.121,66.18,178.5,1,0,0
132918,132918.1,,2651,9342.05,109.06,386.41,84.13,142.5,0.98,9541.5,0.79,0.59,0.77,1.69,88.24,149.14,,,,0.121,66.18,178.5,1,0,0
132918,132918.1,,2651,10024.95,112.98,390.47,93.12,138.07,0.98,10203.66,0.83,0.67,0.82,1.48,106.72,145.61,,,,0.121,66.18,178.5,1,0,0
132918,132918.1,,2651,6942.32,94.02,332.87,72.14,123.06,0.97,7152.93,0.79,0.58,0.76,1.71,73.72,124.54,,,,0.121,66.18,178.5,1,0,0
132918,132918.1,,2651,7092.3,95.03,329.6,75,120.79,0.98,7245.47,0.82,0.62,0.79,1.61,76.36,124.39,,,,0.121,66.18,178.5,1,0,0
132918,132918.1,,2651,7676.28,98.86,345.81,78.64,125.16,0.98,7870.94,0.81,0.62,0.79,1.59,77.09,124.91,,,,0.121,66.18,178.5,1,0,0
132918,132918.1,,2651,11733.81,122.23,441.3,90.18,166.53,0.98,11960.38,0.76,0.54,0.73,1.85,89.3,171.38,,,,0.121,66.18,178.5,1,0,0
132918,132918.1,,2651,9772.85,111.55,410.75,74.2,168.64,0.97,10024.95,0.73,0.44,0.66,2.27,73.26,168.57,,,,0.121,66.18,178.5,1,0,0
132918,132918.1,,2651,9854.23,112.01,393.68,88.26,143.35,0.98,10044.1,0.8,0.61,0.78,1.62,93.47,149.57,,,,0.121,66.18,178.5,1,0,0
132918,132918.1,,2651,9533.52,110.17,407.54,78.34,157.35,0.98,9772.85,0.72,0.49,0.7,2.01,77.01,159.92,,,,0.121,66.18,178.5,1,0,0
132918,132918.1,,2651,8541.07,104.28,384.75,72.71,150.68,0.97,8774.03,0.73,0.48,0.69,2.07,72.97,149.51,,,,0.121,66.18,178.5,1,0,0
132918,132918.1,,2651,7050.81,94.75,341.32,66.28,136.99,0.98,7199.2,0.76,0.48,0.69,2.07,64.42,138.38,,,,0.121,66.18,178.5,1,0,0
132918,132918.1,,2651,13327.78,130.27,502.19,81.86,209.05,0.98,13659.66,0.66,0.39,0.62,2.55,81.54,208.14,,,,0.121,66.18,178.5,1,0,0
132918,132918.1,,2651,8381.52,103.3,394.6,67.39,160.01,0.98,8580.96,0.68,0.42,0.65,2.37,65.94,157.75,,,,0.121,66.18,178.5,1,0,0
132918,132918.1,,2651,11095.58,118.86,436.07,88.85,161.57,0.97,11462.56,0.73,0.54,0.74,1.82,85.33,165.14,,,,0.121,66.18,178.5,1,0,0
132918,132918.1,,2651,8367.16,103.22,365.1,77.08,138.65,0.98,8553.84,0.79,0.55,0.74,1.8,77.05,139.52,,,,0.121,66.18,178.5,1,0,0
132918,132918.1,,2651,11328.53,120.1,411.49,97.33,148.68,0.98,11527.98,0.84,0.65,0.81,1.53,106.11,154.19,,,,0.121,66.18,178.5,1,0,0
132918,132918.1,,2651,6075.92,87.96,326.03,60.98,128.2,0.97,6232.29,0.72,0.47,0.69,2.1,59.05,126.27,,,,0.121,66.18,178.5,1,0,0
132918,132918.1,,2651,8796.37,105.83,375.87,84.36,133.38,0.98,9008.58,0.78,0.63,0.79,1.58,82.94,138.65,,,,0.121,66.18,178.5,1,0,0
132918,132918.1,,2651,8927.2,106.61,388.32,75.09,152.5,0.98,9120.27,0.74,0.49,0.7,2.03,72.95,155.35,,,,0.121,66.18,178.5,1,0,0
132918,132918.1,,2651,7819.88,99.78,345.81,76.41,131.2,0.98,7947.52,0.82,0.58,0.76,1.72,74.12,134.41,,,,0.121,66.18,178.5,1,0,0
132918,132918.1,,2651,8651.17,104.95,365.1,79.09,139.8,0.99,8777.22,0.82,0.56,0.75,1.77,77.05,140.23,,,,0.121,66.18,178.5,1,0,0
132918,132918.1,,2651,6777.97,92.9,323.81,73.45,117.85,0.98,6913.6,0.81,0.62,0.79,1.6,74.7,123.18,,,,0.121,66.18,178.5,1,0,0
132918,132918.1,,2651,8094.32,101.52,355.79,78.56,132.54,0.97,8319.29,0.8,0.59,0.77,1.69,78.51,133.64,,,,0.121,66.18,178.5,1,0,0
132918,132918.1,,2651,6980.61,94.28,350.99,62.61,142.79,0.98,7133.78,0.71,0.44,0.66,2.28,63.34,143.19,,,,0.121,66.18,178.5,1,0,0
132918,132918.1,,2651,4378.24,74.66,267.26,62.93,90.61,0.96,4566.52,0.77,0.68,0.82,1.44,63.42,94.02,,,,0.121,66.18,178.5,1,0,0
132918,132918.1,,2651,8906.46,106.49,383.27,77.08,147.49,0.98,9097.93,0.76,0.52,0.72,1.91,77.67,153.22,,,,0.121,66.18,178.5,1,0,0
132918,132918.1,,2651,10754.13,117.02,398.86,97.84,140.5,0.98,10959.96,0.85,0.69,0.83,1.44,108.63,147.57,,,,0.121,66.18,178.5,1,0,0
132918,132918.1,,2651,7390.67,97.01,346.11,73.07,129.31,0.97,7609.26,0.78,0.56,0.75,1.77,76.88,133.17,,,,0.121,66.18,178.5,1,0,0
132918,132918.1,,2651,5176.02,81.18,286.35,66.78,100.15,0.97,5346.75,0.79,0.66,0.81,1.5,65.2,104.85,,,,0.121,66.18,178.5,1,0,0
132918,132918.1,,2651,3950.63,70.92,246.74,57.11,88.78,0.97,4065.51,0.82,0.64,0.8,1.55,58.51,92.52,,,,0.121,66.18,178.5,1,0,0
132918,132918.1,,2651,7012.52,94.49,334.66,69.47,129.07,0.98,7159.31,0.79,0.54,0.73,1.86,69.68,130.52,,,,0.121,66.18,178.5,1,0,0
132918,132918.1,,2651,6409.4,90.34,325.29,64.1,128.03,0.98,6548.21,0.76,0.5,0.71,2,64.01,130.4,,,,0.121,66.18,178.5,1,0,0
132918,132918.1,,2651,8576.18,104.5,369.9,79.17,138.33,0.98,8732.54,0.79,0.57,0.76,1.75,78.32,141.48,,,,0.121,66.18,178.5,1,0,0
132918,132918.1,,2651,7138.57,95.34,322.76,85.47,107.41,0.98,7309.3,0.86,0.79,0.89,1.26,85.89,110.48,,,,0.121,66.18,178.5,1,0,0
132918,132918.1,,2651,6377.48,90.11,321.23,65.69,124.74,0.98,6535.45,0.78,0.52,0.72,1.9,66.95,126.34,,,,0.121,66.18,178.5,1,0,0
132918,132918.1,,2651,5048.38,80.17,283.77,62.41,104.07,0.97,5196.76,0.79,0.59,0.77,1.67,62.66,108.37,,,,0.121,66.18,178.5,1,0,0
132918,132918.1,,2651,7066.77,94.86,334.35,71.87,125.69,0.97,7248.66,0.79,0.57,0.75,1.75,71.85,128.8,,,,0.121,66.18,178.5,1,0,0
132918,132918.1,,2651,6868.92,93.52,326.03,79.96,109.96,0.98,7041.24,0.81,0.72,0.85,1.38,94.31,115.64,,,,0.121,66.18,178.5,1,0,0
132918,132918.1,,2651,5191.98,81.31,302.37,57.83,116.09,0.97,5354.73,0.71,0.49,0.7,2.01,57.32,118.07,,,,0.121,66.18,178.5,1,0,0
132918,132918.1,,2651,5389.83,82.84,292.7,62.89,110.05,0.98,5511.09,0.79,0.57,0.75,1.75,64.64,112.6,,,,0.121,66.18,178.5,1,0,0
132918,132918.1,,2651,3283.68,64.66,224.75,52.84,79.62,0.97,3398.56,0.82,0.66,0.81,1.51,53.83,81.01,,,,0.121,66.18,178.5,1,0,0
132918,132918.1,,2651,8423,103.56,381.23,73.58,147.72,0.95,8842.64,0.73,0.49,0.7,2.01,74.58,150.78,,,,0.121,66.18,178.5,1,0,0
132918,132918.1,,2651,8957.52,106.79,373.9,88.96,128.94,0.98,9185.68,0.81,0.69,0.83,1.45,90.5,136.29,,,,0.121,66.18,178.5,1,0,0
132918,132918.1,,2651,5774.36,85.74,313.47,58.4,126.8,0.97,5922.75,0.74,0.46,0.68,2.17,57.44,126.68,,,,0.121,66.18,178.5,1,0,0
132918,132918.1,,2651,9216,108.32,383.27,81.7,144.13,0.98,9391.51,0.79,0.56,0.75,1.76,83.46,148.69,,,,0.121,66.18,178.5,1,0,0
132918,132918.1,,2651,12325.76,125.27,444.87,96.1,163.77,0.98,12558.71,0.78,0.59,0.76,1.7,97.36,169.1,,,,0.121,66.18,178.5,1,0,0
132918,132918.1,,2651,10771.68,117.11,419.74,86.51,160.09,0.98,10956.76,0.77,0.54,0.73,1.85,85.85,162.33,,,,0.121,66.18,178.5,1,0,0
132918,132918.1,,2651,8327.27,102.97,377.73,68.11,156.72,0.98,8502.78,0.73,0.43,0.66,2.3,66.95,157.14,,,,0.121,66.18,178.5,1,0,0
132918,132918.1,,2651,9764.88,111.5,400.47,78.38,159.78,0.98,10007.4,0.77,0.49,0.7,2.04,76.42,157.21,,,,0.121,66.18,178.5,1,0,0
